feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
5451267.0,22830983.0,92404798,3.0,product was damaged during delivery.,product quality,negative,2023-06-04,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
5143392.0,6060156146.0,92404798,1.0,delivery was late and i was unhappy.,customer service,negative,2023-05-25,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
6962998.0,6419533291.0,92404798,3.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-07-28,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
3352610.0,2748368258.0,92404798,4.0,very fresh and well-packaged.,product quality,positive,2023-08-04,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
2913936.0,7316642056.0,92404798,5.0,very happy with the service!,customer service,positive,2024-02-10,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
2204382.0,2171816966.0,92404798,4.0,very fresh and well-packaged.,customer service,positive,2024-01-30,gautami dayal,bosearyan@example.net,916794691151,"h.no. 098, dayal zila, salem-908014",jorhat,222676,2023-03-29,new,15,1130.02
1847636.0,4632975114.0,92409489,5.0,very fresh and well-packaged.,app experience,positive,2023-05-15,deepa devi,dhingrachaitaly@example.net,918086554994,"h.no. 984, shere nagar
kolkata 345413",shivpuri,850210,2024-04-09,regular,4,1614.57
2424668.0,9478305481.0,92409489,3.0,the product met my expectations.,customer service,neutral,2024-02-02,deepa devi,dhingrachaitaly@example.net,918086554994,"h.no. 984, shere nagar
kolkata 345413",shivpuri,850210,2024-04-09,regular,4,1614.57
1590770.0,3082649585.0,92409489,3.0,"it was okay, nothing special.",delivery,neutral,2023-09-26,deepa devi,dhingrachaitaly@example.net,918086554994,"h.no. 984, shere nagar
kolkata 345413",shivpuri,850210,2024-04-09,regular,4,1614.57
1790467.0,6922646336.0,92416428,4.0,good selection of products.,app experience,positive,2023-06-24,falak balan,isandhu@example.org,914522681933,"67/29, badal chowk, uluberia-967008",avadi,944699,2024-01-24,regular,5,1255.2
3569673.0,4109483569.0,92416428,1.0,the order was incorrect.,delivery,negative,2024-03-10,falak balan,isandhu@example.org,914522681933,"67/29, badal chowk, uluberia-967008",avadi,944699,2024-01-24,regular,5,1255.2
3254755.0,3739042166.0,92416428,4.0,"delivery was fine, but the product could be better.",app experience,neutral,2024-07-23,falak balan,isandhu@example.org,914522681933,"67/29, badal chowk, uluberia-967008",avadi,944699,2024-01-24,regular,5,1255.2
3628101.0,813387880.0,92455970,4.0,"delivery was fine, but the product could be better.",customer service,neutral,2023-07-08,bhavna chada,rbakshi@example.org,911600463006,"06/035
rama zila, tenali 341605",navi mumbai,772301,2024-06-13,inactive,10,1413.21
4503464.0,120996684.0,92455970,3.0,delivery was late and i was unhappy.,product quality,negative,2023-10-02,bhavna chada,rbakshi@example.org,911600463006,"06/035
rama zila, tenali 341605",navi mumbai,772301,2024-06-13,inactive,10,1413.21
5013175.0,7852428533.0,9246851,4.0,highly recommended!,product quality,positive,2023-06-05,aarush dixit,psandal@example.com,910245024147,"h.no. 942
rajagopal path
dharmavaram-327499",ujjain,317869,2024-10-10,new,10,1574.34
3962544.0,1357352531.0,9246851,4.0,"average experience, could improve.",app experience,neutral,2023-06-07,aarush dixit,psandal@example.com,910245024147,"h.no. 942
rajagopal path
dharmavaram-327499",ujjain,317869,2024-10-10,new,10,1574.34
7566701.0,7402491996.0,92509376,4.0,items were in perfect condition.,product quality,positive,2024-07-14,sudiksha dutta,gayathri09@example.org,913768208977,"h.no. 586
jha nagar
singrauli-552485",jehanabad,260252,2024-09-03,regular,15,1367.8
8753712.0,2126853184.0,92509376,4.0,highly recommended!,delivery,positive,2024-10-15,sudiksha dutta,gayathri09@example.org,913768208977,"h.no. 586
jha nagar
singrauli-552485",jehanabad,260252,2024-09-03,regular,15,1367.8
2163358.0,7422521525.0,92509376,4.0,the product met my expectations.,product quality,neutral,2024-03-16,sudiksha dutta,gayathri09@example.org,913768208977,"h.no. 586
jha nagar
singrauli-552485",jehanabad,260252,2024-09-03,regular,15,1367.8
6743836.0,87784691.0,92583164,3.0,"delivery was fine, but the product could be better.",app experience,neutral,2024-09-29,amruta lad,omaja42@example.org,913641624982,"h.no. 81, bhakta marg
hubli–dharwad-245228",burhanpur,526523,2023-09-29,premium,20,1027.67
3117627.0,1823348306.0,92604392,1.0,delivery was late and i was unhappy.,product quality,negative,2023-06-27,kevin palan,ati37@example.com,913580662726,"372, mitter zila
ranchi-735929",faridabad,853795,2023-11-16,premium,10,909.0
1504712.0,4152441944.0,92636025,5.0,"overall good experience, thank you!",customer service,positive,2023-04-25,balendra sidhu,cborah@example.org,918849874792,"53/99, morar path
guntakal-505821",ambattur,292276,2024-09-24,inactive,14,1563.87
4382991.0,3052167498.0,92636025,5.0,will definitely order again.,product quality,positive,2023-07-24,balendra sidhu,cborah@example.org,918849874792,"53/99, morar path
guntakal-505821",ambattur,292276,2024-09-24,inactive,14,1563.87
4792486.0,3255590064.0,92642745,2.0,the packaging was poor.,delivery,negative,2023-04-21,nicholas puri,ekta46@example.net,912976140015,"h.no. 95, gulati circle, ozhukarai-920887",bihar sharif,404970,2024-05-07,regular,18,415.99
3623958.0,5305770811.0,92642745,4.0,"average experience, could improve.",delivery,neutral,2024-10-31,nicholas puri,ekta46@example.net,912976140015,"h.no. 95, gulati circle, ozhukarai-920887",bihar sharif,404970,2024-05-07,regular,18,415.99
8696239.0,3217791988.0,92642745,3.0,"it was okay, nothing special.",customer service,neutral,2023-08-10,nicholas puri,ekta46@example.net,912976140015,"h.no. 95, gulati circle, ozhukarai-920887",bihar sharif,404970,2024-05-07,regular,18,415.99
8199864.0,4424404315.0,9274874,4.0,"overall good experience, thank you!",product quality,positive,2023-07-16,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
6463680.0,1444371693.0,9274874,4.0,good selection of products.,customer service,positive,2023-05-06,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
4641545.0,9510912773.0,9274874,4.0,"it was okay, nothing special.",delivery,neutral,2023-05-07,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
6447756.0,9111535172.0,9274874,2.0,delivery was late and i was unhappy.,delivery,negative,2024-05-08,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
9115271.0,5054937065.0,9274874,1.0,product was damaged during delivery.,customer service,negative,2024-08-24,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
4676563.0,3896922017.0,9274874,2.0,the packaging was poor.,delivery,negative,2024-08-25,kashvi ganguly,fray@example.org,919362005254,"h.no. 813
vasa marg
darbhanga 804686",arrah,271335,2024-09-26,regular,20,792.52
1893053.0,5273875984.0,9278983,4.0,highly recommended!,customer service,positive,2023-05-31,madhav guha,wahab65@example.org,915976231299,"945
basak chowk, guwahati 644383",bathinda,566507,2024-02-23,inactive,17,1418.32
3485907.0,2217466286.0,9278983,1.0,the order was incorrect.,product quality,negative,2023-04-08,madhav guha,wahab65@example.org,915976231299,"945
basak chowk, guwahati 644383",bathinda,566507,2024-02-23,inactive,17,1418.32
5063997.0,4432235479.0,9278983,2.0,product was damaged during delivery.,delivery,negative,2024-09-27,madhav guha,wahab65@example.org,915976231299,"945
basak chowk, guwahati 644383",bathinda,566507,2024-02-23,inactive,17,1418.32
5056957.0,833930925.0,9278983,1.0,very disappointed with the quality.,product quality,negative,2024-01-10,madhav guha,wahab65@example.org,915976231299,"945
basak chowk, guwahati 644383",bathinda,566507,2024-02-23,inactive,17,1418.32
834707.0,5486433396.0,9278983,4.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2024-01-20,madhav guha,wahab65@example.org,915976231299,"945
basak chowk, guwahati 644383",bathinda,566507,2024-02-23,inactive,17,1418.32
7679222.0,4284285927.0,92843141,3.0,"it was okay, nothing special.",product quality,neutral,2024-08-04,mekhala seshadri,shethchakradhar@example.com,916092001301,"h.no. 61, mall path, gangtok-253081",kota,595099,2023-04-02,premium,1,502.79
0.0,0.0,92885616,0.0,0,0,0,,noah dey,nakshraghavan@example.net,913954332213,"88, nadkarni nagar, gaya 628811",delhi,342749,2024-02-07,inactive,13,285.81
1482144.0,646676955.0,93018527,4.0,customer service was very helpful.,customer service,positive,2023-11-09,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
7503786.0,3428454405.0,93018527,2.0,the packaging was poor.,customer service,negative,2023-08-13,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
5351111.0,7760767006.0,93018527,3.0,"it was okay, nothing special.",product quality,neutral,2023-08-19,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
2215592.0,1732091066.0,93018527,3.0,"it was okay, nothing special.",app experience,neutral,2024-05-12,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
8748002.0,1041536174.0,93018527,2.0,product was damaged during delivery.,delivery,negative,2023-06-15,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
4988262.0,4548721519.0,93018527,2.0,the packaging was poor.,customer service,negative,2024-08-20,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
6341437.0,4435636116.0,93018527,3.0,"average experience, could improve.",delivery,neutral,2023-04-07,lekha rout,ibhargava@example.net,917786364533,"48, dugal chowk, varanasi-890255",narasaraopet,722749,2024-05-16,new,1,913.11
1943750.0,4148760273.0,93122847,5.0,very happy with the service!,product quality,positive,2024-05-22,nachiket sangha,ssabharwal@example.org,918977946119,"748
kadakia road
thiruvananthapuram-244661",ludhiana,537237,2024-09-15,regular,12,1886.44
320914.0,2902411553.0,93122847,3.0,the product met my expectations.,product quality,neutral,2023-11-01,nachiket sangha,ssabharwal@example.org,918977946119,"748
kadakia road
thiruvananthapuram-244661",ludhiana,537237,2024-09-15,regular,12,1886.44
6790063.0,1593291198.0,93122847,1.0,very disappointed with the quality.,product quality,negative,2024-09-30,nachiket sangha,ssabharwal@example.org,918977946119,"748
kadakia road
thiruvananthapuram-244661",ludhiana,537237,2024-09-15,regular,12,1886.44
9942145.0,7462800868.0,93127511,4.0,very fresh and well-packaged.,customer service,positive,2023-10-19,warinder chandran,reyansh94@example.com,912002044353,"h.no. 11, mahajan zila, madhyamgram-787487",bijapur,850740,2023-08-27,inactive,7,453.17
3138657.0,7550508.0,93127511,5.0,items were in perfect condition.,delivery,positive,2023-10-20,warinder chandran,reyansh94@example.com,912002044353,"h.no. 11, mahajan zila, madhyamgram-787487",bijapur,850740,2023-08-27,inactive,7,453.17
1907446.0,5288088590.0,9314637,5.0,very fresh and well-packaged.,customer service,positive,2023-12-22,aarav sandal,chakrikasood@example.net,918595330748,"42/24, sagar ganj
nandyal-490265",bhubaneswar,207302,2024-07-28,inactive,15,1208.09
5518085.0,1397810713.0,9314637,5.0,highly recommended!,delivery,positive,2023-12-09,aarav sandal,chakrikasood@example.net,918595330748,"42/24, sagar ganj
nandyal-490265",bhubaneswar,207302,2024-07-28,inactive,15,1208.09
3180619.0,1868581378.0,93198324,2.0,items were missing from my order.,product quality,negative,2024-03-29,bhavya dutta,kdugar@example.org,918645121437,"25/800, chanda road, jamshedpur-861401",thane,196294,2023-11-19,inactive,11,1742.23
3129645.0,6703651257.0,93198324,2.0,delivery was late and i was unhappy.,delivery,negative,2024-01-17,bhavya dutta,kdugar@example.org,918645121437,"25/800, chanda road, jamshedpur-861401",thane,196294,2023-11-19,inactive,11,1742.23
6955323.0,1085912198.0,93198324,3.0,"delivery was fine, but the product could be better.",delivery,neutral,2023-03-21,bhavya dutta,kdugar@example.org,918645121437,"25/800, chanda road, jamshedpur-861401",thane,196294,2023-11-19,inactive,11,1742.23
0.0,0.0,93284515,0.0,0,0,0,,tejas mahal,naksh19@example.org,919143727853,"31/521, pingle marg, amravati 270216",mumbai,953623,2023-12-01,new,2,1324.95
9479999.0,2954397481.0,93318833,1.0,items were missing from my order.,product quality,negative,2024-01-31,jagat sridhar,kashvi96@example.org,915679800880,"09/099, oommen zila
mumbai 615873",indore,920281,2024-01-10,new,19,490.94
5700319.0,841915361.0,93318833,4.0,"it was okay, nothing special.",customer service,neutral,2024-10-31,jagat sridhar,kashvi96@example.org,915679800880,"09/099, oommen zila
mumbai 615873",indore,920281,2024-01-10,new,19,490.94
9674103.0,871734663.0,93321933,4.0,the product met my expectations.,app experience,neutral,2024-06-03,xalak sangha,wallawahab@example.net,915009857342,"800
sura marg
darbhanga 901631",ozhukarai,381931,2024-03-17,inactive,10,566.42
3144849.0,1905367587.0,93321933,4.0,"average experience, could improve.",app experience,neutral,2023-11-05,xalak sangha,wallawahab@example.net,915009857342,"800
sura marg
darbhanga 901631",ozhukarai,381931,2024-03-17,inactive,10,566.42
4556349.0,4283323746.0,93321933,3.0,customer service was not helpful.,product quality,negative,2023-11-01,xalak sangha,wallawahab@example.net,915009857342,"800
sura marg
darbhanga 901631",ozhukarai,381931,2024-03-17,inactive,10,566.42
5028.0,8830321199.0,93341057,5.0,very fresh and well-packaged.,product quality,positive,2024-08-10,ayaan tiwari,nagiyashica@example.net,912233062532,"74/730
zacharia road, karawal nagar-451755",maheshtala,660740,2023-10-15,inactive,20,1783.53
4627394.0,8026892264.0,93341057,3.0,"it was okay, nothing special.",customer service,neutral,2023-09-24,ayaan tiwari,nagiyashica@example.net,912233062532,"74/730
zacharia road, karawal nagar-451755",maheshtala,660740,2023-10-15,inactive,20,1783.53
0.0,0.0,9335625,0.0,0,0,0,,falguni sangha,sudiksha34@example.org,912514405805,"354
raval circle
purnia 372237",coimbatore,194689,2024-07-27,premium,14,1605.95
8183319.0,9228072842.0,93370787,4.0,"nothing to complain about, but nothing exceptional.",product quality,neutral,2023-07-25,oni sahota,mallmichael@example.org,911129508937,"18, chokshi zila
panvel-924958",jehanabad,701319,2024-10-16,new,10,1810.06
4748669.0,1706445141.0,93370787,3.0,taste was not as expected.,app experience,negative,2024-03-11,oni sahota,mallmichael@example.org,911129508937,"18, chokshi zila
panvel-924958",jehanabad,701319,2024-10-16,new,10,1810.06
8914299.0,2150447285.0,93370787,4.0,"it was okay, nothing special.",delivery,neutral,2024-06-13,oni sahota,mallmichael@example.org,911129508937,"18, chokshi zila
panvel-924958",jehanabad,701319,2024-10-16,new,10,1810.06
5246542.0,3962007460.0,93458307,3.0,not worth the price i paid.,delivery,negative,2024-07-31,jalsa choudhury,yasti36@example.com,918159326660,"h.no. 819
lal road
guwahati 653919",anand,531962,2023-10-25,inactive,6,541.59
3164637.0,9576684860.0,9347990,5.0,great prices and fast delivery!,delivery,positive,2023-04-28,aarush pingle,natarajantanay@example.com,912353233822,"39/93
khare, kolkata 775692",nizamabad,16949,2024-04-01,premium,6,492.04
959459.0,3556497272.0,9347990,5.0,highly recommended!,product quality,positive,2024-10-18,aarush pingle,natarajantanay@example.com,912353233822,"39/93
khare, kolkata 775692",nizamabad,16949,2024-04-01,premium,6,492.04
4017146.0,5184568404.0,93507573,2.0,delivery was late and i was unhappy.,customer service,negative,2024-03-27,raksha prashad,ntank@example.com,913359636515,"020, nagi road, jaunpur 764276",purnia,88946,2024-10-23,premium,2,555.78
5219677.0,4629648516.0,93507573,2.0,items were missing from my order.,product quality,negative,2023-08-21,raksha prashad,ntank@example.com,913359636515,"020, nagi road, jaunpur 764276",purnia,88946,2024-10-23,premium,2,555.78
2070800.0,5595210484.0,93507573,4.0,"overall good experience, thank you!",delivery,positive,2023-05-17,raksha prashad,ntank@example.com,913359636515,"020, nagi road, jaunpur 764276",purnia,88946,2024-10-23,premium,2,555.78
1853157.0,7846068436.0,93507573,3.0,delivery was late and i was unhappy.,app experience,negative,2023-11-29,raksha prashad,ntank@example.com,913359636515,"020, nagi road, jaunpur 764276",purnia,88946,2024-10-23,premium,2,555.78
0.0,0.0,93522848,0.0,0,0,0,,mohammed sahni,takkrishna@example.net,913796801303,"490
soman ganj
bhatpara 521317",jodhpur,103710,2023-10-29,inactive,20,1875.27
5824130.0,5927472701.0,93563435,5.0,"excellent quality, will buy again!",app experience,positive,2024-01-12,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
4236291.0,4904849001.0,93563435,2.0,the order was incorrect.,product quality,negative,2023-11-30,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
7099942.0,2148246883.0,93563435,3.0,not worth the price i paid.,product quality,negative,2023-09-21,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
2361738.0,1793847102.0,93563435,3.0,delivery was late and i was unhappy.,customer service,negative,2024-09-09,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
5564277.0,7773287963.0,93563435,4.0,highly recommended!,delivery,positive,2023-03-22,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
1271118.0,7254499390.0,93563435,3.0,the product met my expectations.,delivery,neutral,2023-11-29,siya sandhu,hemalwagle@example.com,918289184451,"h.no. 606, parekh chowk, erode-615948",nagpur,854006,2024-08-28,new,9,313.25
5068589.0,4338327693.0,93617659,3.0,"it was okay, nothing special.",delivery,neutral,2024-05-19,nikita ramanathan,arya76@example.net,910665861592,"346
roy
hyderabad 233989",nangloi jat,190336,2024-09-21,regular,11,1800.81
7897237.0,9442274046.0,93617659,3.0,"nothing to complain about, but nothing exceptional.",customer service,neutral,2023-09-01,nikita ramanathan,arya76@example.net,910665861592,"346
roy
hyderabad 233989",nangloi jat,190336,2024-09-21,regular,11,1800.81
1452573.0,7310604669.0,93617659,4.0,"it was okay, nothing special.",product quality,neutral,2023-07-09,nikita ramanathan,arya76@example.net,910665861592,"346
roy
hyderabad 233989",nangloi jat,190336,2024-09-21,regular,11,1800.81
9708237.0,2827266949.0,93675757,5.0,very happy with the service!,delivery,positive,2024-09-17,geetika mander,cgole@example.com,918688210815,"78/349, som path
eluru 767399",noida,264344,2023-11-28,regular,10,665.46
2861565.0,5766981431.0,93675757,5.0,highly recommended!,delivery,positive,2024-01-14,geetika mander,cgole@example.com,918688210815,"78/349, som path
eluru 767399",noida,264344,2023-11-28,regular,10,665.46
2365660.0,7691723645.0,93675757,3.0,the order was incorrect.,customer service,negative,2024-08-04,geetika mander,cgole@example.com,918688210815,"78/349, som path
eluru 767399",noida,264344,2023-11-28,regular,10,665.46
8534841.0,4348167632.0,93675757,4.0,"average experience, could improve.",app experience,neutral,2023-11-29,geetika mander,cgole@example.com,918688210815,"78/349, som path
eluru 767399",noida,264344,2023-11-28,regular,10,665.46
1489198.0,4726427550.0,93699264,4.0,"average experience, could improve.",customer service,neutral,2024-02-04,bakhshi ghose,fbalakrishnan@example.org,912273731670,"84/24
hans path, kakinada-824537",hubli–dharwad,527137,2023-10-14,inactive,17,1846.48
183343.0,5743550453.0,93699264,4.0,great prices and fast delivery!,customer service,positive,2024-05-19,bakhshi ghose,fbalakrishnan@example.org,912273731670,"84/24
hans path, kakinada-824537",hubli–dharwad,527137,2023-10-14,inactive,17,1846.48
66513.0,936587253.0,93699264,2.0,the order was incorrect.,customer service,negative,2023-07-18,bakhshi ghose,fbalakrishnan@example.org,912273731670,"84/24
hans path, kakinada-824537",hubli–dharwad,527137,2023-10-14,inactive,17,1846.48
8494396.0,622705569.0,93723634,5.0,great prices and fast delivery!,customer service,positive,2024-07-07,aditya swamy,gaurangarya@example.org,915047185705,"h.no. 83
pall zila
madurai 850619",berhampur,952930,2023-03-16,premium,4,1992.05
8673081.0,3968840556.0,93723634,4.0,great prices and fast delivery!,app experience,positive,2024-09-09,aditya swamy,gaurangarya@example.org,915047185705,"h.no. 83
pall zila
madurai 850619",berhampur,952930,2023-03-16,premium,4,1992.05
8937646.0,6251716165.0,93723634,3.0,product was damaged during delivery.,product quality,negative,2023-09-27,aditya swamy,gaurangarya@example.org,915047185705,"h.no. 83
pall zila
madurai 850619",berhampur,952930,2023-03-16,premium,4,1992.05
6340020.0,1039229544.0,93730857,4.0,the product met my expectations.,customer service,neutral,2024-08-10,pratyush goyal,gabrielghosh@example.net,915243282745,"93/581
jayaraman marg, kalyan-dombivli 367935",singrauli,840019,2024-03-11,premium,6,1446.09
8775819.0,6585999443.0,93730857,3.0,delivery was late and i was unhappy.,delivery,negative,2023-06-10,pratyush goyal,gabrielghosh@example.net,915243282745,"93/581
jayaraman marg, kalyan-dombivli 367935",singrauli,840019,2024-03-11,premium,6,1446.09
5178227.0,3375735380.0,93735495,5.0,will definitely order again.,customer service,positive,2024-06-15,urvi prasad,sanyathaman@example.org,914690237071,"h.no. 537, solanki nagar, adoni-229163",jehanabad,984732,2023-05-23,regular,7,871.15
0.0,0.0,93803038,0.0,0,0,0,,adweta tara,chowdhuryyashasvi@example.org,917429197379,"h.no. 047, salvi circle, katihar-502152",dhule,929834,2024-10-14,premium,11,1018.05
6488994.0,9850673433.0,93826036,5.0,"excellent quality, will buy again!",delivery,positive,2023-05-06,reyansh sarma,awason@example.org,912625405261,"528, dar ganj
kurnool-850226",hazaribagh,267488,2023-03-20,premium,19,1143.97
947.0,8875605037.0,93867669,1.0,customer service was not helpful.,app experience,negative,2023-09-27,vrishti bhatti,ochoudhary@example.net,918863841928,"h.no. 419, ranganathan road
thane-511020",khammam,755055,2024-02-21,inactive,10,1954.42
0.0,0.0,9388085,0.0,0,0,0,,faris swaminathan,jbath@example.com,915414498824,"97/15, gandhi ganj
varanasi 857882",jamnagar,821263,2024-03-17,new,11,627.21
6655277.0,6687792641.0,93924203,5.0,highly recommended!,app experience,positive,2024-05-20,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
575033.0,487395969.0,93924203,4.0,"delivery was fine, but the product could be better.",product quality,neutral,2023-12-13,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
2996435.0,1564040362.0,93924203,4.0,very happy with the service!,customer service,positive,2023-08-01,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
7868009.0,6532953824.0,93924203,4.0,"delivery was fine, but the product could be better.",product quality,neutral,2024-11-02,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
9522230.0,4726007482.0,93924203,2.0,the packaging was poor.,customer service,negative,2023-08-30,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
1455609.0,909033820.0,93924203,1.0,product was damaged during delivery.,customer service,negative,2023-10-11,xalak goyal,iyengaryashoda@example.net,919121320359,"h.no. 86
bath path, aligarh 524302",jorhat,23557,2023-04-21,premium,18,1360.15
505293.0,3080291353.0,93937586,4.0,will definitely order again.,customer service,positive,2024-08-16,pranav solanki,hayrewarjas@example.org,910729863960,"h.no. 758
goyal nagar
orai 041239",medininagar,683079,2023-07-04,new,1,651.43
5320169.0,7719808698.0,93938425,5.0,"overall good experience, thank you!",product quality,positive,2023-08-18,darpan goyal,nitaratara@example.net,918102872624,"64, borra chowk
gandhidham-484636",nagercoil,553703,2024-04-19,regular,10,1735.57
9918278.0,5724116944.0,93938425,4.0,"average experience, could improve.",customer service,neutral,2024-06-20,darpan goyal,nitaratara@example.net,918102872624,"64, borra chowk
gandhidham-484636",nagercoil,553703,2024-04-19,regular,10,1735.57
9453874.0,2227944524.0,93938425,4.0,"average experience, could improve.",product quality,neutral,2023-06-07,darpan goyal,nitaratara@example.net,918102872624,"64, borra chowk
gandhidham-484636",nagercoil,553703,2024-04-19,regular,10,1735.57
5258032.0,8803314647.0,93938425,3.0,"average experience, could improve.",product quality,neutral,2024-08-17,darpan goyal,nitaratara@example.net,918102872624,"64, borra chowk
gandhidham-484636",nagercoil,553703,2024-04-19,regular,10,1735.57
8380042.0,3757871565.0,9401406,3.0,delivery was late and i was unhappy.,product quality,negative,2023-08-10,lucky babu,shivanisura@example.net,917127291084,"19/19, prabhakar circle
khandwa-188633",panipat,128140,2023-11-18,regular,14,792.74
7883212.0,1736212920.0,9401406,2.0,items were missing from my order.,product quality,negative,2024-09-10,lucky babu,shivanisura@example.net,917127291084,"19/19, prabhakar circle
khandwa-188633",panipat,128140,2023-11-18,regular,14,792.74
3373864.0,4869691623.0,9401406,5.0,highly recommended!,app experience,positive,2023-05-05,lucky babu,shivanisura@example.net,917127291084,"19/19, prabhakar circle
khandwa-188633",panipat,128140,2023-11-18,regular,14,792.74
4364701.0,9870610018.0,94033330,2.0,customer service was not helpful.,product quality,negative,2024-02-08,prisha tella,joshibalveer@example.org,916400082007,"38
nazareth, vadodara-354901",visakhapatnam,609564,2024-09-25,regular,10,1747.91
991290.0,1236959246.0,94033330,5.0,will definitely order again.,product quality,positive,2024-10-06,prisha tella,joshibalveer@example.org,916400082007,"38
nazareth, vadodara-354901",visakhapatnam,609564,2024-09-25,regular,10,1747.91
8080342.0,5153395650.0,94033330,3.0,the order was incorrect.,product quality,negative,2023-03-23,prisha tella,joshibalveer@example.org,916400082007,"38
nazareth, vadodara-354901",visakhapatnam,609564,2024-09-25,regular,10,1747.91
4101509.0,8684571382.0,94033330,2.0,very disappointed with the quality.,delivery,negative,2023-10-04,prisha tella,joshibalveer@example.org,916400082007,"38
nazareth, vadodara-354901",visakhapatnam,609564,2024-09-25,regular,10,1747.91
206603.0,1382880255.0,94078407,2.0,the order was incorrect.,product quality,negative,2024-08-11,praneel baria,olata@example.org,913022848733,"h.no. 409, badal marg
morena-092728",uluberia,208164,2024-01-23,premium,4,1370.22
6861653.0,9927474026.0,94137242,4.0,the product met my expectations.,product quality,neutral,2023-03-28,rohan mallick,wasonmohammed@example.net,917286111509,"h.no. 80, varty street, narasaraopet-597623",bhagalpur,104396,2023-04-17,new,14,1592.85
7794261.0,278794976.0,94137242,4.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-03-18,rohan mallick,wasonmohammed@example.net,917286111509,"h.no. 80, varty street, narasaraopet-597623",bhagalpur,104396,2023-04-17,new,14,1592.85
4749029.0,577458306.0,94165062,4.0,"it was okay, nothing special.",product quality,neutral,2023-10-03,siddharth shroff,qsarin@example.com,913976440717,"34/246, lal, bhagalpur-593389",eluru,291980,2023-08-16,inactive,9,793.38
